"Time","pod","Value"
1701356399000,castai-evictor-6cc5cb797b-mnzlg,1.2988615036010742e-7
1701356399000,castai-evictor-6cc5cb797b-5pcb4,1.293954849243164e-7
1701356399000,console-5d6cc58889-htrn4,1.0374069213867186e-7
1701356399000,identity-bf85f6494-9rpkf,2.5397777557373043e-8
1701356399000,identity-bf85f6494-gp6dq,2.0888328552246093e-8
1701356399000,castai-evictor-6cc5cb797b-sdcfb,2.0794868469238283e-8
1701356399000,identity-6754f4c588-st8r2,2.025747299194336e-8
1701356399000,castai-evictor-6b5c9974d6-bw7bp,1.6519069671630856e-8
1701356399000,castai-evictor-696ffc855-mhkzf,1.6028404235839843e-8
1701356399000,identity-6497676bc5-pvhg8,0
1701356399000,identity-b5fc5f96c-95n5k,0
1701356399000,identity-b5fc5f96c-7h2dp,0
1701356399000,identity-6497676bc5-snmbf,0
1701356399000,identity-848df9488-hbqc2,0
1701356399000,castai-evictor-6cc5cb797b-6rm6q,0
1701356399000,castai-evictor-696ffc855-pgf44,0
1701356399000,cost-analysis-scheduler-774fc44495-24hp7,0
1701356399000,castai-evictor-6b5c9974d6-5zmnx,0
1701356399000,identity-8dd8c94f-vl22x,0

