"Time","pod","type","Value"
1701356399000,cost-analysis-worker-7454bb645f-htklw,CPU,0.000004951326568687831
1701356399000,identity-769fcf4f9c-lk2rf,CPU,0.000004806178634249481
1701356399000,docs-66ccd8b579-hlzrw,CPU,0.0000043113101542371615
1701356399000,ebs-csi-node-f8k7w,RAM,0.000004306640625
1701356399000,spacectl-7dcfbcb7b4-dhqm7,CPU,0.000004176535019796075
1701356399000,repository-c5889446f-j8gfb,CPU,0.000004017404074404214
1701356399000,promtail-k4rn2,CPU,0.000003978877234966975
1701356399000,docs-6d9d764dd5-pn47p,CPU,0.000003938502667908331
1701356399000,secret-66b7c8b795-z25cq,CPU,0.000003931744839252645
1701356399000,monitoring-7594496778-2k4z4,CPU,0.000003823993276602074
1701356399000,statistics-5bc8dc4cb8-mdpcg,CPU,0.0000035725841424051098
1701356399000,file-manager-66d7bcf78b-rdtm9,CPU,0.000003299562053468215
1701356399000,monitoring-rest-7b9bbd8fb6-5jgcg,CPU,0.0000030746133231735472
1701356399000,newrelic-bundle-newrelic-logging-v24p2,RAM,0.0000030625
1701356399000,vizier-pem-4xtbw,CPU,0.0000030295718209245627
1701356399000,identity-858bcfcc77-vgnzx,CPU,0.000002783722371514106
1701356399000,promtail-nl97n,CPU,0.0000027815145343999935
1701356399000,inventory-scheduler-bf8d5dd7c-t7gnc,CPU,0.0000027716791281246216
1701356399000,inventory-75b69895f8-gccqt,CPU,0.0000027523221555438107
1701356399000,console-658f5d65f5-qpcrx,RAM,0.0000025935173034667965
1701356399000,inventory-756f9b4fb5-49qqw,CPU,0.0000023185593542503316
1701356399000,newrelic-bundle-newrelic-logging-nfrnz,RAM,0.000002296875
1701356399000,statistics-scheduler-5d6dcbdd55-hgz5t,CPU,0.000002125476539163342
1701356399000,plugin-worker-58bddc9b4c-ltclr,CPU,0.0000020625294809096307
1701356399000,monitoring-worker-5bb8b5fc65-9gdmz,CPU,0.00000204102372191872
1701356399000,cost-analysis-worker-6cc775c5b4-lg875,CPU,0.0000020153558198606415
1701356399000,cost-analysis-worker-6cc775c5b4-tsp6v,CPU,0.0000020111210777910977
1701356399000,cost-analysis-worker-6cc775c5b4-vb4hz,CPU,0.0000020005736121564347
1701356399000,plugin-worker-844b9f4dcc-ml84g,CPU,0.00000198008406878862
1701356399000,cost-analysis-worker-6cc775c5b4-8vtls,CPU,0.000001939653327939898
1701356399000,vizier-pem-jnl6z,CPU,0.000001929679477295917
1701356399000,plugin-scheduler-574755844-qkk8t,CPU,0.0000018578264434505556
1701356399000,notification-worker-78c6ff94db-wfznc,CPU,0.0000017906716058164401
1701356399000,cost-analysis-worker-7454bb645f-9t497,CPU,0.000001688795689660022
1701356399000,inventory-scheduler-78bb5f9777-fbj5w,CPU,0.0000016208158521035893
1701356399000,aws-node-qzd25,RAM,0.000001516646862030029
1701356399000,aws-node-dq792,RAM,0.000001462556838989258
1701356399000,promtail-k4rn2,RAM,0.000001356292724609375
1701356399000,inventory-scheduler-776f55c4d4-6glkf,CPU,0.0000012951571474700637
1701356399000,identity-644d6dc784-4c4d4,CPU,0.0000012853820286943693
1701356399000,promtail-nl97n,RAM,0.0000011050252914428711
1701356399000,console-84cc6bcc58-ppmwh,RAM,0.0000010624775886535645
1701356399000,monitoring-scheduler-59f494774b-rkk44,CPU,9.0973838645925e-7
1701356399000,inventory-scheduler-7cb85548cf-6d9m4,RAM,7.586622238159179e-7
1701356399000,kube-proxy-gqn69,RAM,7.369561195373535e-7
1701356399000,console-5c74d579d-zz5z7,RAM,7.274932861328126e-7
1701356399000,inventory-worker-5995d6cbcb-fbjhp,CPU,6.911988931196178e-7
1701356399000,kube-proxy-8jtcn,RAM,6.835203170776367e-7
1701356399000,inventory-worker-67ffbb67f7-n6hxw,CPU,6.469941103966677e-7
1701356399000,cost-analysis-scheduler-774fc44495-qbrqq,RAM,5.309000015258789e-7
1701356399000,statistics-scheduler-8855978c7-8wd8c,RAM,4.614124298095703e-7
1701356399000,service-portal-6f5f6785cc-t2dfs,RAM,4.592394828796387e-7
1701356399000,castai-evictor-696ffc855-gx976,CPU,3.7601712194769994e-7
1701356399000,prometheus-prometheus-node-exporter-fjmxs,CPU,3.661034986722416e-7
1701356399000,console-7f55cdb64-vxf9t,RAM,3.590035438537597e-7
1701356399000,prometheus-prometheus-node-exporter-vnbtf,CPU,3.212674953338527e-7
1701356399000,plugin-scheduler-5855bf7569-lb4qs,RAM,3.076472282409668e-7
1701356399000,prometheus-prometheus-node-exporter-fjmxs,RAM,2.8771686553955077e-7
1701356399000,monitoring-scheduler-55595d5f6-g4nxn,RAM,2.8706264495849606e-7
1701356399000,castai-evictor-696ffc855-gx976,RAM,2.8234291076660155e-7
1701356399000,prometheus-prometheus-node-exporter-vnbtf,RAM,2.6238918304443356e-7
1701356399000,docs-ffcf97c-mkwcd,RAM,2.0603275299072267e-7
1701356399000,castai-evictor-6cc5cb797b-k4fsw,RAM,1.3252639770507813e-7
1701356399000,castai-evictor-6b5c9974d6-7k2wx,RAM,1.313815116882324e-7
1701356399000,castai-evictor-6cc5cb797b-mnzlg,RAM,1.2988615036010742e-7
1701356399000,castai-evictor-6cc5cb797b-5pcb4,RAM,1.293954849243164e-7
1701356399000,console-84cc6bcc58-ppmwh,CPU,1.2196925559222926e-7
1701356399000,cost-analysis-scheduler-f688c5d77-jgpwk,CPU,1.1438267164847249e-7
1701356399000,notification-scheduler-d6c6bc5c9-m9b5n,CPU,1.0548280692196516e-7
1701356399000,console-5d6cc58889-htrn4,RAM,1.0374069213867186e-7
1701356399000,docs-ffcf97c-mkwcd,CPU,6.481334349694174e-8
1701356399000,identity-bf85f6494-9rpkf,RAM,2.5397777557373043e-8
1701356399000,identity-bf85f6494-gp6dq,RAM,2.0888328552246093e-8
1701356399000,castai-evictor-6cc5cb797b-sdcfb,RAM,2.0794868469238283e-8
1701356399000,identity-6754f4c588-st8r2,RAM,2.025747299194336e-8
1701356399000,castai-evictor-6b5c9974d6-bw7bp,RAM,1.6519069671630856e-8
1701356399000,castai-evictor-696ffc855-mhkzf,RAM,1.6028404235839843e-8
1701356399000,identity-6497676bc5-pvhg8,CPU,0
1701356399000,castai-evictor-6cc5cb797b-k4fsw,CPU,0
1701356399000,identity-6497676bc5-snmbf,CPU,0
1701356399000,identity-bf85f6494-9rpkf,CPU,0
1701356399000,console-967dc8db4-9fl9n,CPU,0
1701356399000,console-676f97dbd5-clwlg,CPU,0
1701356399000,identity-848df9488-hbqc2,RAM,0
1701356399000,cost-analysis-scheduler-774fc44495-24hp7,CPU,0
1701356399000,marketplace-assets-56599bc9df-l4xw6,CPU,0
1701356399000,cost-analysis-scheduler-774fc44495-qbrqq,CPU,0
1701356399000,castai-evictor-696ffc855-pgf44,CPU,0
1701356399000,inventory-scheduler-7cb85548cf-6d9m4,CPU,0
1701356399000,monitoring-scheduler-55595d5f6-g4nxn,CPU,0
1701356399000,castai-evictor-696ffc855-mhkzf,CPU,0
1701356399000,console-6f66d8dc56-qdtkt,CPU,0
1701356399000,castai-evictor-6cc5cb797b-sdcfb,CPU,0
1701356399000,identity-b5fc5f96c-95n5k,CPU,0
1701356399000,identity-6754f4c588-st8r2,CPU,0
1701356399000,identity-6497676bc5-pvhg8,RAM,0
1701356399000,plugin-scheduler-5855bf7569-lb4qs,CPU,0
1701356399000,castai-evictor-6cc5cb797b-5pcb4,CPU,0
1701356399000,castai-evictor-6cc5cb797b-6rm6q,CPU,0
1701356399000,console-658f5d65f5-qpcrx,CPU,0
1701356399000,identity-b5fc5f96c-7h2dp,CPU,0
1701356399000,identity-8dd8c94f-vl22x,CPU,0
1701356399000,identity-b5fc5f96c-95n5k,RAM,0
1701356399000,cost-analysis-scheduler-774fc44495-24hp7,RAM,0
1701356399000,console-7f55cdb64-vxf9t,CPU,0
1701356399000,castai-evictor-696ffc855-pgf44,RAM,0
1701356399000,console-5d6cc58889-htrn4,CPU,0
1701356399000,castai-evictor-6cc5cb797b-mnzlg,CPU,0
1701356399000,statistics-scheduler-8855978c7-8wd8c,CPU,0
1701356399000,castai-evictor-6b5c9974d6-bw7bp,CPU,0
1701356399000,console-5c74d579d-zz5z7,CPU,0
1701356399000,maintenance-75d89b64b7-gzrlz,CPU,0
1701356399000,identity-bf85f6494-gp6dq,CPU,0
1701356399000,castai-evictor-6cc5cb797b-6rm6q,RAM,0
1701356399000,castai-evictor-6b5c9974d6-7k2wx,CPU,0
1701356399000,castai-evictor-6b5c9974d6-5zmnx,RAM,0
1701356399000,identity-8dd8c94f-vl22x,RAM,0
1701356399000,identity-b5fc5f96c-7h2dp,RAM,0
1701356399000,service-portal-6f5f6785cc-t2dfs,CPU,0
1701356399000,identity-848df9488-hbqc2,CPU,0
1701356399000,identity-6497676bc5-snmbf,RAM,0
1701356399000,castai-evictor-6b5c9974d6-5zmnx,CPU,0

